open_price,high_price,low_price,close_price,min_volume,min_bb_u_1,min_bb_l_1,min_bb_u_2,min_bb_l_2,min_bb_u_3,min_bb_l_3,min_atr_18,min_atr_30,min_macd_s,min_macd_m,min_macd_l,min_rsi_9,min_rsi_14,min_sma3,min_sma5,min_sma8,min_sma10,min_sma12,min_sma15,min_sma30,min_sma35,min_sma40,min_sma45,min_sma50,min_sma60,min_sma75,min_sma200,hour_open,hour_high,hour_low,hour_close,hour_volume,hour_bb_u_1,hour_bb_l_1,hour_bb_u_2,hour_bb_l_2,hour_bb_u_3,hour_bb_l_3,hour_atr_18,hour_atr_30,hour_macd_s,hour_macd_m,hour_macd_l,hour_rsi_9,hour_rsi_14,hour_sma3,hour_sma5,hour_sma8,hour_sma10,hour_sma12,hour_sma15,hour_sma30,hour_sma35,hour_sma40,hour_sma45,hour_sma50,hour_sma60,hour_sma75,hour_sma200
0.143300143,0.143301093,0.143199529,0.143199529,0.000638977,0.143679015,0.143102567,0.14396724,0.142814342,0.144255464,0.142526118,0.000268269,0.000298221,-0.00010596,-7.78E-05,-2.51E-05,0.455750423,0.455750423,0.143266922,0.143257809,0.143202733,0.143201712,0.143236548,0.143263568,0.14348321,0.143461804,0.143395561,0.143440434,0.143488595,0.143546268,0.14343937,0.141913628,0.206429873,0.20990027,0.206300172,0.209143969,0.003759757,0.208911991,0.205997919,0.210369027,0.204540883,0.211826063,0.203083847,0.002550568,0.002541306,0.000734038,0.00122564,0.001912377,0.590873986,0.590873986,0.207463981,0.207426123,0.207627752,0.207194588,0.207023755,0.207127166,0.206730758,0.206175728,0.205111298,0.203980147,0.203164003,0.20199745,0.201259345,0.207396212
0.143299194,0.14338652,0.143299194,0.14338652,0.001374695,0.143599012,0.143114133,0.143841452,0.142871694,0.144083891,0.142629254,0.000263753,0.000294513,-9.41E-05,-7.59E-05,-2.88E-05,0.505507734,0.505507734,0.143295397,0.143295777,0.143257548,0.143220316,0.143228321,0.143261163,0.143471251,0.143456895,0.143392855,0.143429085,0.14347544,0.143545667,0.143452368,0.141929086,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.143422589,0.143635207,0.14338652,0.14338652,0.000427346,0.143500641,0.143143688,0.143679117,0.142965212,0.143857593,0.142786736,0.000262916,0.000292986,-8.00E-05,-7.20E-05,-3.08E-05,0.505507734,0.505507734,0.143324189,0.143314761,0.143282702,0.14323949,0.143232514,0.143277363,0.143458943,0.143458577,0.143402205,0.143417737,0.143463746,0.143545066,0.143465163,0.141944676,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.14338652,0.14338652,0.14338652,0.14338652,0.000145852,0.143442518,0.143159952,0.1435838,0.143018669,0.143725083,0.142877387,0.00024831,0.000283219,-6.55E-05,-6.67E-05,-3.15E-05,0.505507734,0.505507734,0.14338652,0.143331846,0.143306076,0.143283343,0.143248017,0.143266542,0.143445717,0.143471052,0.14341865,0.143406389,0.143460613,0.143530891,0.143473579,0.141960305,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.143387469,0.143387469,0.143387469,0.143387469,1.46E-05,0.143439455,0.143159503,0.14357943,0.143019527,0.143719406,0.142879552,0.000234568,0.00027381,-5.18E-05,-6.07E-05,-3.13E-05,0.505794188,0.505794188,0.143386836,0.143349311,0.143329924,0.14330356,0.143264074,0.143260024,0.143435308,0.143479676,0.143435545,0.143400483,0.143448748,0.143522396,0.14348216,0.141976019,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.143636157,0.143636157,0.143398859,0.143400757,0.000307499,0.143430306,0.143159824,0.143565547,0.143024584,0.143700788,0.142889343,0.000235352,0.000272973,-3.91E-05,-5.43E-05,-3.03E-05,0.510073155,0.510073155,0.143391582,0.143389557,0.143343569,0.143323683,0.143301804,0.143264327,0.143429739,0.143469831,0.143452773,0.143394894,0.143435346,0.143514344,0.143494525,0.141991908,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.143469099,0.143469099,0.143469099,0.143469099,1.46E-05,0.14343518,0.143159601,0.14357297,0.143021812,0.143710759,0.142884022,0.000226074,0.000266152,-2.52E-05,-4.67E-05,-2.80E-05,0.532491805,0.532491805,0.143419108,0.143406073,0.14336457,0.143350925,0.143325455,0.143282235,0.143428695,0.14346194,0.143450542,0.143394324,0.143426784,0.143518299,0.143504244,0.142008078,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.14338652,0.1437026,0.14338652,0.1437026,0.001454143,0.143484186,0.143166503,0.143643027,0.143007662,0.143801868,0.14284882,0.000231074,0.000267816,-3.29E-06,-3.49E-05,-2.27E-05,0.599862996,0.599862996,0.143524152,0.143469289,0.143414877,0.143392025,0.143367378,0.14331609,0.143438061,0.143460421,0.143459916,0.143409659,0.143422893,0.143518536,0.14351747,0.142024745,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.143684565,0.143685514,0.143679819,0.143679819,0.000293162,0.143502108,0.143161679,0.143672323,0.142991465,0.143842537,0.14282125,0.000219502,0.000259648,1.99E-05,-2.14E-05,-1.55E-05,0.590916116,0.590916116,0.143617173,0.143527949,0.143474913,0.143429898,0.143407639,0.143364878,0.143431448,0.143457465,0.143478164,0.143430794,0.143418545,0.143508997,0.143524658,0.142041299,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.143676972,0.143676972,0.143300143,0.143300143,0.000513544,0.143489259,0.14315602,0.143655878,0.1429894,0.143822498,0.142822781,0.000228401,0.000263649,2.73E-05,-1.36E-05,-1.12E-05,0.466131405,0.466131405,0.143560854,0.143510484,0.143464116,0.143429898,0.143408351,0.143372535,0.143411547,0.143446047,0.143483527,0.143443872,0.143411483,0.143493398,0.143526405,0.142055713,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
